__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769760195.130115,1769760195.129508972,-0.611326654,-0.162861682,-0.681051716,0.136685513,0.129904711,-0.331778298,-10.190129280,-0.683892965,0.046062920,4.692245007,0.273471951,0.893369734,0.407918066,0.541917086,0.547780693,-0.664586067,0.505995572,-1.489572644,0.046520852,0.000359200,-0.027985538,-0.010208877,-0.000990682,0.012587585,0.006059635,0.000000000,0.013494946,-0.030018337,-0.000042610,-0.031874020,0.011606802,-0.000076699,-0.003075003,-0.002495002,-0.000127830,-0.054137494
1769760195.140159,1769760195.139527082,-0.649727420,-0.169203020,-0.660953482,0.142213266,0.127276517,-0.248353859,-10.070589066,-0.683594704,0.026743025,4.670879364,0.282377511,0.956585348,0.500555515,0.546480656,0.480887711,-0.877710104,0.491891623,-1.465798378,0.044577725,0.000444697,0.013505433,-0.000321271,-0.001022638,0.000795730,0.013309491,-0.000042610,-0.005666701,-0.047884434,0.000085220,0.003900503,-0.010066196,-0.000076699,0.003221271,-0.019477857,0.000000000,-0.005047310
1769760195.150151,1769760195.149511099,-0.574531435,-0.176684378,-0.692665312,0.099589016,0.125137008,-0.132209346,-9.967364311,-0.682998121,0.108313516,4.636535645,0.292135209,0.874182582,0.406416982,0.552156389,0.556184888,-0.789101481,0.476211071,-1.377848625,0.039597616,0.000495949,0.037713351,-0.014678443,-0.000926766,0.053567808,0.041177377,0.000042610,0.028561963,0.042518444,0.000127830,0.048470240,0.011820228,-0.000076699,0.014390285,0.002553680,-0.000042610,-0.020389669
1769760195.160124,1769760195.159509897,-0.574680629,-0.183178711,-0.713951439,0.000243553,0.123608143,-0.210600213,-9.878612518,-0.682785094,0.056442719,4.750466347,0.300827682,0.949644148,0.520892382,0.556489885,0.452162027,-0.964396298,0.462703645,-1.427702904,0.032531146,0.000376310,-0.022085779,0.007133774,-0.001022639,-0.006464094,0.048133273,-0.000085220,-0.022916993,0.000178322,-0.000042610,-0.033236258,-0.017155048,-0.000115049,0.000864853,0.037392888,-0.000127830,-0.047140073
1769760195.170294,1769760195.169534445,-0.482573385,-0.190197310,-0.761273418,0.095987696,0.121151849,-0.312784170,-9.771387100,-0.682486832,0.041410718,4.740093231,0.309520155,0.913468897,0.577532887,0.560516596,0.472385138,-1.270506501,0.449622333,-1.390077591,0.040752791,0.000444725,0.017045136,0.013075211,-0.001086553,-0.027435356,-0.016131239,0.000000000,0.007089374,-0.013376292,-0.000085220,-0.055886075,-0.006664009,-0.000153398,-0.039681118,0.020273866,-0.000085220,-0.046049219
1769760195.179913,1769760195.179450512,-0.531814075,-0.197686998,-0.634918891,0.148008816,0.117370902,-0.327639934,-9.720591545,-0.682060719,0.080747522,4.612840652,0.319490939,0.915262640,0.680880368,0.565003514,0.413773388,-1.167127013,0.434623569,-1.373677015,0.046461191,0.000342066,-0.040821836,0.004066414,-0.000894810,0.060033063,-0.010554394,-0.000042610,-0.002849300,-0.006657039,-0.000042610,-0.026492976,0.003443636,-0.000038350,0.018697584,-0.011061673,0.000042610,0.020964028
1769760195.189702,1769760195.189414501,-0.704254331,-0.203807097,-0.649434479,0.086102170,0.114551514,-0.293799375,-9.567171097,-0.681677222,0.068259284,4.733651638,0.328481674,0.906175673,0.601781428,0.569068551,0.480603069,-1.530743361,0.421925724,-1.328901410,0.027618183,0.000393420,-0.007198047,-0.003590601,-0.001054596,-0.013484779,-0.038292423,-0.000042610,-0.011924811,-0.039938182,0.000000000,-0.007906641,-0.001357129,-0.000076699,0.002032821,-0.015418851,-0.000042610,-0.017279241
1769760195.199647,1769760195.199393749,-0.665314885,-0.210654582,-0.642580792,0.104289235,0.111423240,-0.300900512,-9.520979881,-0.681038082,0.146800071,4.411596775,0.338580281,0.963139117,0.560018957,0.574322402,0.480955839,-1.344098091,0.407097399,-1.422911644,0.040121958,0.000444670,0.004743665,-0.001180118,-0.000958724,0.031465170,0.024015004,0.000000000,0.019059669,-0.018721774,-0.000042610,-0.026845651,0.017708199,-0.000115049,-0.014566590,0.057555616,-0.000042610,-0.017506519
1769760195.209871,1769760195.209540844,-0.629876118,-0.216807795,-0.676827300,0.122028857,0.108687296,-0.289994664,-9.243689537,-0.680739820,0.027908407,4.648750782,0.347357959,0.912675858,0.410204798,0.578464210,0.482099354,-1.627959251,0.394953519,-1.305037022,0.038662333,0.000359175,-0.021866349,0.006431173,-0.000926767,0.038790077,0.036968797,0.000000000,0.009226223,0.007556803,-0.000170441,-0.094678231,-0.031176863,-0.000153398,-0.035145678,0.029243948,-0.000085220,-0.028531998
1769760195.219907,1769760195.219406128,-0.418891937,-0.224466307,-0.691741654,0.092876362,0.104897476,-0.304576743,-9.242156982,-0.679546714,0.160310626,4.566847324,0.356945276,0.881587505,0.340839237,0.583603024,0.461344630,-1.317785621,0.380380839,-1.343759656,0.035383027,0.000444725,0.008294614,0.006693551,-0.001086553,-0.044145047,0.006218653,0.000000000,0.016960774,0.010870227,-0.000042610,-0.031525355,0.014391799,-0.000153398,-0.031600457,-0.005348715,0.000127830,0.060674407
