__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769071278.921985,1769071278.921704769,-0.025369890,-0.000017083,0.013914864,-0.000084888,-0.000223705,-0.056474305,-0.015111372,-0.000213051,-0.000970601,-0.025663652,0.000042610,-0.010646374,0.196208477,-0.001994175,0.024559109,-0.433867842,0.003110541,0.032235671,-0.078505964,0.000427475,0.023851550,-0.016044752,0.000671119,-0.015425183,-0.019922797,0.000000000,0.036395904,-0.024597855,-0.000085220,0.006616392,0.009203423,-0.000038350,-0.021002620,0.008963132,0.000000000,-0.000725047
1769071278.932048,1769071278.931715965,0.018102514,0.000000003,0.018542214,0.012176203,-0.000127831,0.008214160,0.022406189,-0.000255661,-0.016348058,-0.004747557,0.000042610,-0.008762717,0.204691514,-0.001994175,0.019686066,-0.424202979,0.003067931,0.007422365,-0.041522838,0.000342002,-0.016040405,-0.030409062,0.000703077,-0.000553099,0.016256820,0.000000000,0.039220154,0.011041035,-0.000127830,-0.014403110,0.031818330,-0.000115049,-0.050829001,-0.027508020,0.000042610,0.003929552
1769071278.942338,1769071278.941710234,-0.002254087,-0.000085462,-0.026469450,-0.018854401,-0.000159789,-0.010595157,-0.007014406,-0.000170441,0.023154255,0.017200368,0.000042610,-0.009361312,0.228277951,-0.001994175,0.017708374,-0.464836866,0.003025321,-0.018668730,-0.038883521,0.000393321,0.001425091,-0.017305787,0.000798952,0.047555705,0.007307636,-0.000127830,-0.015878363,0.033361837,-0.000255661,-0.055173703,0.038367804,0.000000000,-0.009011057,-0.009782825,-0.000042610,-0.042074446
1769071278.952040,1769071278.951689482,0.023692074,-0.000051279,-0.009524355,0.009035647,-0.000095874,0.019164680,0.018229757,-0.000085220,0.054405089,-0.001355318,0.000042610,-0.017434860,0.211592466,-0.001994175,0.018516151,-0.466120243,0.003153151,0.042068634,-0.067980321,0.000376177,-0.001313807,-0.025911777,0.000639161,-0.035072617,-0.009710414,-0.000213051,-0.059014540,0.026442880,-0.000170441,-0.024077674,0.002030217,-0.000038350,-0.022858804,0.050273601,0.000000000,-0.001800475
1769071278.962204,1769071278.961756468,0.028650356,-0.000051279,-0.011351572,-0.002597768,-0.000095874,0.000127331,0.100235224,-0.000170441,0.027426144,0.006387282,0.000000000,-0.033831213,0.212578133,-0.002032525,0.000913660,-0.456110746,0.003110541,0.021552064,-0.041903994,0.000376214,-0.002496374,-0.019839827,0.000766994,0.029384538,0.024250338,-0.000085220,0.005109665,0.015702505,-0.000255661,-0.061394703,0.007236590,0.000115049,0.057709802,-0.003369597,0.000042610,0.001261604
1769071278.971939,1769071278.971596718,-0.023848801,-0.000034179,0.002906950,-0.002158124,-0.000191747,-0.033745067,0.031438313,-0.000213051,-0.001732285,-0.006330989,0.000042610,-0.019761408,0.198410362,-0.002032525,-0.003953593,-0.449757814,0.002940101,-0.059277546,-0.055364131,0.000410407,0.013375846,-0.035740511,0.000766994,0.026127645,-0.016914940,-0.000170441,-0.035225086,0.009324852,-0.000170441,-0.025118746,0.028611399,0.000038350,0.021063633,0.023077892,-0.000127830,-0.065966785
1769071278.982243,1769071278.981692553,0.029306991,0.000000008,0.021794304,0.033672589,-0.000191747,-0.021867751,0.071148552,-0.000213051,-0.000946673,-0.023444952,0.000042610,-0.018671313,0.202314198,-0.002032525,0.001465446,-0.461865246,0.003110541,0.019406483,-0.009045233,0.000359089,-0.011729505,-0.021702177,0.000671119,-0.005924241,0.023077875,-0.000127830,-0.016456788,0.031056155,-0.000127830,-0.005160055,-0.036429640,0.000000000,-0.005523623,-0.020518890,-0.000085220,-0.043242220
1769071278.992307,1769071278.991695881,0.008398844,-0.000034179,0.003407623,0.016134896,-0.000191747,-0.020475228,0.035934836,-0.000170441,0.026249567,0.013515729,0.000170441,0.048815060,0.212911621,-0.002032525,-0.004859911,-0.472134590,0.003067931,0.002579632,-0.092578605,0.000410388,0.011356379,-0.017501293,0.000703077,-0.008644839,0.014520910,-0.000170441,-0.057561159,0.033587486,-0.000170441,-0.027911335,0.014936846,0.000000000,0.001981518,0.031120073,0.000085220,0.037496213
1769071279.002326,1769071279.001714706,-0.021977586,-0.000017092,0.006610198,-0.011788893,-0.000095874,0.007869032,0.045993309,-0.000298271,-0.031758096,0.038745563,0.000127830,0.047292348,0.206297517,-0.002032525,-0.002141780,-0.479930282,0.003110541,0.018633621,-0.103669354,0.000376214,-0.003954060,-0.006848977,0.000766994,0.031390894,0.022676852,-0.000042610,0.025201082,0.058517575,-0.000170441,-0.017668931,0.012970136,-0.000076699,-0.034710348,-0.029812457,0.000000000,-0.015375578
1769071279.012374,1769071279.011715651,-0.011211296,-0.000068370,-0.014704568,0.024660139,-0.000127831,0.003677629,0.004419134,-0.000298271,-0.035296865,-0.017240524,-0.000042610,-0.050046366,0.190867215,-0.002070874,-0.025114531,-0.474674314,0.003025321,-0.025763633,-0.091040328,0.000393282,0.009274764,-0.017798340,0.000671119,-0.015330662,0.018624255,-0.000170441,-0.040266253,0.011470691,-0.000298271,-0.087141961,-0.008794338,0.000038350,0.015803516,-0.013288366,0.000085220,0.028870469
1769071279.021987,1769071279.021604300,-0.024290233,0.000000001,0.010805404,-0.003124035,-0.000063916,0.045745343,0.042629361,-0.000298271,-0.024538271,-0.005338043,0.000000000,-0.034227818,0.193568155,-0.002070874,-0.027736992,-0.460877597,0.003110541,0.022293948,-0.111121662,0.000376214,-0.006628122,-0.023372620,0.000766994,0.028747646,0.014335671,-0.000170441,-0.036301449,0.020048883,-0.000085220,0.002213103,-0.015504843,-0.000038350,-0.016494829,-0.011737670,-0.000085220,-0.057534531
1769071279.032094,1769071279.031684160,0.005967435,-0.000068366,-0.012580936,0.012886640,-0.000191747,-0.028408989,0.028770642,-0.000255661,-0.018503064,-0.051344998,0.000127830,0.035934426,0.213652402,-0.002032525,0.000598224,-0.464737415,0.003110541,0.014703744,0.008757754,0.000376160,0.001561415,-0.024729047,0.000575245,-0.050478537,0.024325551,-0.000042610,0.021419769,-0.020080382,-0.000255661,-0.072677977,-0.018855698,0.000000000,-0.012285575,0.002152257,0.000042610,0.006136002
1769071279.042078,1769071279.041726351,0.004455485,-0.000051279,-0.007568809,-0.002533367,-0.000095874,0.007686917,0.045054398,-0.000255661,-0.017510349,-0.020640345,0.000000000,-0.029571462,0.198653474,-0.001994175,0.023896968,-0.480983764,0.003195761,0.045463301,-0.013427513,0.000393301,0.006969011,-0.010833951,0.000735036,0.020389878,0.055659853,-0.000042610,0.025321927,0.024245104,-0.000170441,-0.019853376,-0.017566094,-0.000038350,-0.022355599,-0.033946376,-0.000127830,-0.076743834
1769071279.051872,1769071279.051587105,-0.006715606,-0.000068360,-0.020854500,0.006610677,-0.000255663,-0.071336600,0.001630991,-0.000340881,-0.061380077,-0.040551923,0.000085220,0.007738039,0.222871348,-0.002070874,-0.014529449,-0.463924080,0.003025321,-0.019980824,-0.069448601,0.000461688,0.036100973,-0.041619081,0.000735036,0.012544480,-0.010706382,0.000000000,0.031806406,0.001479775,-0.000170441,-0.019424085,-0.006037924,-0.000038350,-0.022968417,0.001156376,0.000042610,0.005847078
1769071279.062375,1769071279.061643362,-0.016314633,-0.000034184,0.000151163,0.022253558,-0.000127831,0.003302591,0.044111315,-0.000340881,-0.057992086,-0.010450535,0.000042610,-0.014084230,0.203859255,-0.001994175,0.014953161,-0.475318402,0.002982711,-0.048925098,-0.055980551,0.000359072,-0.013373427,-0.027092392,0.000607203,-0.051306288,0.028216088,-0.000085220,0.013585179,0.026514014,-0.000127830,-0.000681043,0.010040828,-0.000038350,-0.017370904,-0.017138984,-0.000127830,-0.074467525
1769071279.072072,1769071279.071667194,-0.022728285,-0.000017093,0.009507675,0.012705966,-0.000031958,0.044369597,0.044994723,-0.000213051,0.005203310,0.014256848,0.000042610,-0.021321103,0.226976290,-0.002032525,0.009470164,-0.497498572,0.003110541,0.008840672,-0.090619111,0.000376214,-0.012368564,-0.016248267,0.000766994,0.040248928,0.011749795,0.000000000,0.046959154,0.034602292,-0.000213051,-0.038067549,-0.001638131,-0.000076699,-0.029977819,-0.019221272,0.000000000,-0.007127349
1769071279.082079,1769071279.081693172,0.011466667,-0.000051279,-0.008982761,0.007021720,-0.000095874,0.013784726,0.077983454,-0.000170441,0.033126775,-0.018721130,0.000127830,0.030322490,0.214573219,-0.001994175,0.021962056,-0.467556387,0.002982711,-0.042588949,-0.084568488,0.000376195,-0.005264666,-0.002752841,0.000703077,0.009050117,0.012561889,-0.000127830,-0.016044647,0.023414889,-0.000085220,0.011806588,-0.003083760,0.000000000,-0.009626775,0.005160926,0.000000000,-0.012027595
1769071279.092222,1769071279.091674328,-0.036967018,-0.000034184,-0.002253605,0.018297308,-0.000127831,0.003394896,0.044620544,-0.000213051,0.005913066,-0.083049931,0.000042610,-0.013477073,0.214797959,-0.001955826,0.036965460,-0.464589328,0.003067931,-0.006440270,-0.048633132,0.000376177,-0.008757468,-0.019721536,0.000639161,-0.024257773,0.017435970,0.000000000,0.035268895,-0.014383631,-0.000255661,-0.068643309,-0.001365719,0.000000000,0.001537399,-0.012524222,0.000042610,0.011258207
1769071279.102107,1769071279.101677179,-0.049220417,-0.000034179,-0.000855556,0.027443671,-0.000191747,-0.028901725,-0.015741894,-0.000170441,0.018863142,0.036708426,0.000127830,0.034716550,0.182161883,-0.001994175,0.016899748,-0.466364831,0.003025321,-0.019869007,-0.020872657,0.000444581,0.029544836,-0.046412806,0.000703078,-0.011052841,-0.019170523,-0.000042610,0.004450325,0.050796926,-0.000042610,0.041491799,-0.003152738,-0.000076699,-0.044133585,0.007753681,0.000085220,0.032212738
1769071279.112343,1769071279.111684084,-0.029608145,-0.000085457,-0.022683078,-0.013746920,-0.000223705,-0.042948597,0.050283734,-0.000213051,0.012811648,0.014961366,0.000042610,-0.017286986,0.227867365,-0.002070874,-0.014453991,-0.473231733,0.002982711,-0.044047900,-0.039785317,0.000410388,0.011831576,-0.011141770,0.000703077,-0.001735984,0.012779544,-0.000085220,-0.000939161,0.029132541,0.000085220,0.097005874,-0.005845750,0.000000000,0.001936779,-0.039225236,0.000127830,0.051566951
1769071279.122278,1769071279.121743441,0.028353117,-0.000034186,0.005380846,0.006280858,-0.000063916,0.028056967,0.027601197,-0.000213051,0.009220566,0.013703890,0.000042610,-0.012908556,0.179861963,-0.002109224,-0.030239666,-0.451831430,0.003067931,-0.002631372,-0.035730409,0.000342002,-0.021643180,-0.058883797,0.000703077,-0.006110946,0.017578894,-0.000127830,-0.011100141,-0.029689858,-0.000085220,0.005934772,0.022383070,-0.000115049,-0.055417575,-0.019865245,0.000042610,0.015816959
1769071279.132139,1769071279.131676912,-0.003523672,0.000000003,0.021885178,-0.005694351,-0.000127831,0.007545876,0.046053566,-0.000255661,-0.006752547,-0.000473497,0.000085220,0.005378545,0.239902511,-0.002032525,0.006196447,-0.480601132,0.003110541,0.016441440,-0.041888250,0.000393265,0.005422948,-0.025530646,0.000607203,-0.047410634,0.004296746,-0.000085220,0.002500447,0.046480473,-0.000042610,0.049597654,-0.011043295,-0.000038350,-0.010534618,-0.017921714,0.000085220,0.029577576
1769071279.142151,1769071279.141662598,0.040141399,0.000000008,0.024232413,0.013344655,-0.000191747,-0.028100188,-0.028612880,-0.000255661,-0.010545447,-0.036665507,0.000170441,0.019185847,0.197199836,-0.002032525,-0.000251133,-0.481694728,0.003067931,-0.012247979,-0.094359587,0.000342022,-0.016723853,-0.019711545,0.000766994,0.025122445,0.033220716,-0.000042610,0.028885607,0.023548959,-0.000085220,0.025106778,-0.028132927,-0.000076699,-0.039348628,0.031847328,0.000042610,0.006999170
1769071279.152117,1769071279.151663303,0.044702028,-0.000051275,-0.006730436,0.014503613,-0.000159789,-0.006654578,0.060415320,-0.000255661,-0.018776989,-0.016836105,0.000042610,-0.007028846,0.192957014,-0.002147573,-0.062523328,-0.453792274,0.003153151,0.041304044,-0.044021970,0.000359072,-0.009090059,-0.031301131,0.000607203,-0.045977510,0.015109036,-0.000127830,-0.012245324,0.023146415,-0.000170441,-0.033299156,-0.020029385,-0.000038350,-0.022324014,0.012302945,0.000000000,-0.011463167
1769071279.162111,1769071279.161675930,-0.038135654,-0.000034174,0.001458238,0.019134158,-0.000255663,-0.053950230,0.009569719,-0.000170441,0.015831821,0.034348406,0.000042610,-0.018521810,0.181194499,-0.002032525,-0.001247092,-0.447921664,0.003110541,0.016861159,-0.058825975,0.000342066,-0.018521472,-0.012737797,0.000894827,0.082546053,0.010696895,-0.000042610,0.031848237,0.034726240,-0.000042610,0.030182071,0.012441332,0.000038350,0.021627555,-0.015880108,0.000000000,-0.003682253
1769071279.172240,1769071279.171658039,0.044392468,0.000000003,0.020703677,-0.003006564,-0.000127831,-0.004468259,0.004836437,-0.000255661,-0.023707293,-0.017283028,0.000170441,0.045670651,0.213476151,-0.002032525,-0.000858393,-0.498312742,0.003153151,0.030362720,-0.120975781,0.000359108,-0.019390614,-0.014978281,0.000735035,0.016354672,-0.018708486,-0.000213051,-0.052436601,-0.009137304,-0.000042610,0.042034242,0.010049982,0.000000000,-0.006954399,-0.009377088,0.000042610,0.001723315
1769071279.182292,1769071279.181627512,0.044904511,-0.000068366,-0.009179719,-0.018557013,-0.000191747,-0.025153537,0.003289150,-0.000127830,0.043490190,-0.022422368,0.000085220,0.009459534,0.195533857,-0.002070874,-0.021796850,-0.418696076,0.003238372,0.081682064,-0.070871502,0.000393301,-0.000581772,-0.043386860,0.000735036,0.020277105,-0.011767325,-0.000170441,-0.042521041,0.041985992,-0.000085220,0.022462426,0.020723857,0.000038350,0.022804877,-0.037856687,-0.000042610,-0.034086347
1769071279.191924,1769071279.191591978,0.006304684,0.000000001,0.015264732,0.002195834,-0.000063916,0.018495035,0.000709129,-0.000255661,-0.024141144,0.028417611,-0.000042610,-0.052486382,0.207444534,-0.001994175,0.023895998,-0.477008760,0.002940101,-0.071614236,-0.076360525,0.000376214,-0.006389480,-0.019172761,0.000766994,0.031159221,0.017600587,-0.000085220,0.000009040,0.027015047,-0.000085220,0.024640400,-0.018310787,-0.000038350,-0.021799667,-0.047663957,0.000170441,0.069928415
1769071279.201911,1769071279.201660395,-0.022519067,-0.000068370,-0.012555637,0.020313777,-0.000127831,-0.002917811,0.013582044,-0.000213051,0.007239482,0.027932998,0.000042610,-0.006652512,0.200141415,-0.002032525,-0.002674960,-0.453660190,0.003110541,0.011955752,-0.054976734,0.000427514,0.017565648,-0.031427558,0.000798952,0.044976961,0.009082681,0.000000000,0.040227454,0.021361506,-0.000170441,-0.025867898,-0.008104401,-0.000038350,-0.016184552,-0.004723808,-0.000042610,-0.033570983
1769071279.212187,1769071279.211695910,0.008606541,0.000034188,0.037755592,0.027572649,-0.000000000,0.064716064,0.073493160,-0.000127830,0.057799291,0.010563775,0.000000000,-0.028483203,0.160846427,-0.002032525,-0.008372924,-0.443469077,0.002982711,-0.038383868,-0.003148415,0.000410407,0.014809274,-0.039323047,0.000766994,0.025637987,0.018761722,0.000000000,0.038298402,0.029686751,-0.000170441,-0.028330842,0.036869317,0.000115049,0.059356917,0.016925683,0.000085220,0.030783756
1769071279.221796,1769071279.221580744,-0.018437303,-0.000051280,-0.007152121,0.017903952,-0.000031958,0.048828968,0.043049056,-0.000170441,0.027563991,0.001223234,0.000042610,-0.002046953,0.175974265,-0.002070874,-0.022078557,-0.457516402,0.002982711,-0.042335425,0.008005910,0.000342022,-0.017179785,-0.023442495,0.000766994,0.040690445,0.017922616,-0.000085220,0.007319734,0.022771047,-0.000127830,0.003822336,-0.008894825,0.000000000,0.005524592,0.016304655,0.000085220,0.025919629
1769071279.232223,1769071279.231692076,0.019450999,-0.000068370,-0.013413983,0.003663757,-0.000127831,0.007251725,0.026243793,-0.000213051,-0.000074166,-0.034558870,0.000085220,0.011014749,0.202676192,-0.002032525,-0.002034097,-0.469459236,0.003195761,0.053342540,-0.127240121,0.000427514,0.018131106,-0.049125343,0.000798952,0.039007430,0.000135404,-0.000127830,-0.019205656,0.028827902,-0.000042610,0.036330432,-0.019245980,0.000076699,0.029914016,0.009792344,-0.000042610,-0.022874421
1769071279.241893,1769071279.241609812,-0.028397527,-0.000034184,-0.003389770,-0.006626740,-0.000127831,0.006819655,0.044784922,-0.000340881,-0.053344052,0.011182622,0.000170441,0.049579326,0.192500710,-0.001955826,0.036268301,-0.458194435,0.002982711,-0.045487069,-0.008543618,0.000461730,0.036670479,-0.023962012,0.000862869,0.074753675,0.003899205,-0.000042610,0.021527613,0.009219781,-0.000127830,-0.014763173,-0.009843796,-0.000038350,-0.013443758,0.032092988,0.000042610,0.015991660
1769071279.251848,1769071279.251583815,0.010787585,-0.000085462,-0.023661268,0.015742472,-0.000159789,-0.007528589,0.003542707,-0.000170441,0.016811362,-0.008131226,0.000127830,0.029038120,0.195628002,-0.001955826,0.029324377,-0.482505053,0.002940101,-0.065946095,-0.054224187,0.000359108,-0.014324537,-0.023424667,0.000735035,0.012636338,0.026085641,-0.000170441,-0.037355077,-0.025593728,-0.000170441,-0.028135968,0.026320135,0.000038350,0.015864877,0.002785705,-0.000042610,-0.021252664
1769071279.261862,1769071279.261583090,-0.033059296,-0.000017083,0.005765728,0.006137020,-0.000223705,-0.057353779,0.001280341,-0.000085220,0.062242575,-0.003515135,0.000085220,0.000880036,0.184702352,-0.002070874,-0.021305397,-0.454431772,0.003110541,0.022040622,-0.070860837,0.000427514,0.019238890,-0.042545491,0.000798952,0.032670095,-0.011649060,-0.000127830,-0.027456487,0.023904933,-0.000085220,0.017572053,0.004069284,0.000038350,0.013695183,0.011018584,0.000042610,0.019827226
1769071279.271818,1769071279.271604538,-0.018964638,0.000000000,0.016236978,0.005850348,0.000000000,0.067436395,0.002342593,-0.000085220,0.058087781,0.044742197,0.000085220,0.014854549,0.191995606,-0.002070874,-0.013151200,-0.469718248,0.003153151,0.034389887,-0.085963782,0.000342002,-0.024443458,-0.001624114,0.000703077,0.001378353,0.048176482,-0.000042610,0.020729136,0.023411734,0.000000000,0.050543163,0.024069369,-0.000076699,-0.025718285,0.000846630,0.000085220,0.034372702
1769071279.281997,1769071279.281645298,0.042834863,-0.000085465,-0.022030048,0.015312072,-0.000095874,0.017131338,0.012681236,-0.000085220,0.058864396,0.025910955,0.000042610,-0.019597283,0.188514620,-0.001994175,0.015608490,-0.496724188,0.003110541,0.004684655,-0.099559164,0.000393321,0.005781996,-0.039987704,0.000798952,0.037080184,0.049072776,-0.000085220,0.004007294,-0.007328532,-0.000042610,0.025975645,-0.007046469,0.000038350,0.020112015,0.003109347,0.000127830,0.045613635
1769071279.291864,1769071279.291603804,-0.041912820,-0.000034186,0.005007701,-0.014016174,-0.000063916,0.030768002,0.017336907,-0.000298271,-0.031194853,-0.082895458,0.000085220,0.012153181,0.194572866,-0.002032525,-0.002190733,-0.460315883,0.003025321,-0.020729057,-0.033561414,0.000376177,-0.002235418,-0.043066594,0.000639161,-0.039651642,-0.000623207,-0.000170441,-0.047999412,0.000762297,-0.000085220,0.018074436,0.006710970,0.000000000,0.007303681,0.020797405,-0.000042610,-0.013245299
1769071279.301818,1769071279.301628351,-0.035356634,-0.000051280,-0.004545783,-0.002375996,-0.000031958,0.044034755,0.023321331,-0.000213051,0.006327983,-0.048153836,0.000000000,-0.034763508,0.200657442,-0.002032525,-0.005791738,-0.436630011,0.003067931,0.004381578,-0.058929211,0.000410388,0.015720233,0.003554838,0.000703077,0.007254023,0.044468012,-0.000085220,0.009439429,0.014255351,-0.000085220,0.005260891,-0.009308152,0.000000000,0.008608124,-0.016007593,-0.000042610,-0.024517203
1769071279.311929,1769071279.311710119,0.014463768,0.000000008,0.018502209,0.018877388,-0.000191747,-0.025680797,0.016008498,-0.000213051,-0.003868538,-0.011549733,0.000042610,-0.011871192,0.244616419,-0.001955826,0.037837382,-0.465709776,0.003067931,-0.003868188,-0.030964549,0.000427475,0.024704831,-0.028643853,0.000671119,-0.014370577,0.014363097,-0.000127830,-0.013538569,0.032527559,0.000085220,0.109090865,0.007774177,0.000115049,0.058637153,0.003588014,0.000042610,0.014404507
