__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769071424.460984,1769071424.460510254,-0.002472809,-0.000017093,0.013281542,-0.018913286,-0.000031958,0.031261525,0.039990433,0.000000000,0.034427866,0.013189617,0.000127830,-0.002374208,0.190922469,-0.002032525,0.005917461,-0.821636200,0.005113218,-0.010928320,-0.020018177,0.000341984,-0.022163517,-0.047059537,0.000639161,-0.034743225,-0.006274886,-0.000170441,-0.030006424,0.018530412,-0.000213051,-0.045368809,-0.014918098,0.000076699,0.037333183,-0.022866020,-0.000042610,-0.024937738
1769071424.470890,1769071424.470487595,-0.001291228,-0.000051270,-0.003691274,-0.001985454,-0.000223705,-0.043034146,0.003176433,-0.000042610,0.025417207,-0.001586304,0.000127830,-0.008654089,0.199878469,-0.002070874,-0.001497312,-0.774918497,0.005113218,-0.001351968,-0.080740404,0.000393301,0.001784075,-0.032931206,0.000735036,0.015180570,0.034780931,-0.000085220,0.012567847,-0.013788772,-0.000213051,-0.048399478,0.006653919,-0.000038350,-0.019434286,0.021274233,-0.000042610,-0.030258767
1769071424.480983,1769071424.480504990,0.029894391,-0.000119648,-0.032614280,0.035927016,-0.000159789,0.000345092,-0.011891723,-0.000085220,-0.005651850,-0.000195299,0.000042610,-0.034669399,0.232266515,-0.001994175,0.033755790,-0.735009611,0.005198439,0.036635093,-0.037992886,0.000427514,0.018885010,-0.030281214,0.000798952,0.030400558,-0.016276464,-0.000042610,0.021985454,0.049076211,-0.000042610,0.029982606,0.000037159,0.000000000,-0.000151984,0.002439700,0.000042610,0.009520388
1769071424.491001,1769071424.490527630,0.021402813,-0.000034179,0.005161777,-0.006359022,-0.000191747,-0.024165356,0.032602098,-0.000042610,0.031268205,0.013420319,0.000085220,-0.027638152,0.213121951,-0.002109224,-0.016516346,-0.750938535,0.005198439,0.037100475,-0.019659919,0.000324897,-0.028618737,-0.024315599,0.000671119,-0.008876852,0.047517020,0.000000000,0.052768726,0.012762509,-0.000170441,-0.027829932,-0.004853338,0.000038350,0.014131124,-0.015088776,0.000085220,0.029921280
1769071424.501706,1769071424.500627995,-0.052215171,-0.000034179,-0.000362563,0.012792134,-0.000191747,-0.026194558,0.015171075,-0.000127830,-0.022931883,0.026409602,0.000170441,0.030538419,0.202867717,-0.001994175,0.028358197,-0.782594800,0.005241049,0.055390358,-0.024365483,0.000427494,0.021488816,-0.001134543,0.000735036,0.014079384,-0.005242720,-0.000127830,-0.019726623,0.009284185,-0.000170441,-0.023297375,0.001132237,-0.000038350,-0.012958601,-0.019983120,0.000000000,-0.015927710
1769071424.511350,1769071424.510565042,0.071533476,-0.000051275,-0.003749926,0.016043084,-0.000159789,-0.013141770,-0.040114332,-0.000170441,-0.033918664,0.050738070,0.000213051,0.042014521,0.202326700,-0.002032525,0.014373789,-0.688768506,0.005155828,0.029623484,-0.031051833,0.000427475,0.019283549,-0.016602546,0.000671119,-0.010284428,0.042236816,-0.000085220,0.009805080,-0.001332159,0.000042610,0.071425661,-0.008824190,0.000038350,0.019694140,-0.001689514,-0.000042610,-0.031889122
1769071424.521503,1769071424.520561934,-0.013907723,-0.000068373,-0.013642173,0.049987068,-0.000063916,0.044537466,0.022131152,-0.000085220,0.006254268,-0.000370503,0.000085220,-0.014147191,0.162020609,-0.002032525,0.004647620,-0.812711358,0.005155828,0.004897662,-0.032966112,0.000393265,0.004407238,-0.037858823,0.000607203,-0.051978556,0.018071461,-0.000170441,-0.035477620,0.037187472,0.000000000,0.065123446,0.013379592,0.000076699,0.032087196,-0.039616279,0.000042610,0.005236798
1769071424.530941,1769071424.530529261,-0.014976803,-0.000068370,-0.014144446,0.013213679,-0.000127831,-0.010870828,0.036845800,-0.000170441,-0.039698750,-0.044243846,0.000085220,-0.019692145,0.187269017,-0.001994175,0.027036702,-0.745734513,0.005070609,-0.025400065,-0.023788968,0.000376160,-0.002375354,-0.010881990,0.000575245,-0.055912089,0.012388381,0.000000000,0.047982279,0.025580885,-0.000127830,-0.004283846,0.024979306,0.000000000,0.001482530,-0.016076246,0.000042610,-0.001057236
1769071424.540725,1769071424.540474415,0.021313532,0.000017094,0.031852107,0.017099565,-0.000031958,0.046962903,-0.008407371,-0.000170441,-0.040775616,-0.082907766,0.000127830,-0.005271875,0.209908977,-0.001994175,0.035225850,-0.772782803,0.004857557,-0.126728594,-0.088032751,0.000427537,0.020989028,0.025211072,0.000862869,0.071978997,0.029458266,-0.000170441,-0.037181776,0.019563509,-0.000042610,0.029966097,-0.008749697,0.000000000,0.002279804,-0.015502458,0.000042610,0.004733979
1769071424.551019,1769071424.550577402,0.034907952,-0.000085465,-0.011408541,0.013073628,-0.000095874,0.018009568,0.002826165,-0.000085220,0.005738050,0.003592477,0.000127830,0.011272978,0.202288508,-0.002185923,-0.048732448,-0.708117962,0.005070609,-0.019165222,-0.030892986,0.000359108,-0.008343702,-0.024628790,0.000735035,0.010351532,0.026836682,-0.000085220,-0.002672401,0.055629641,0.000000000,0.068437271,-0.011566954,0.000038350,0.012944360,-0.037045036,0.000085220,0.029042374
